keyword,title,description,originallink,link,pubDate
다담,"영화 소리꾼 주역, 국악콘서트 다담 채운다",국립민속국악원(원장 왕기석)은 국악콘서트 '다담'을 25일 오전 11시 예원당에서 연다. 국악콘서트 '다담'은 매월 사회 각 분야의 다양한 이야기 손님을 만나 그들의 진솔한 삶의 이야기와 국악 연주를 함께 감상할 수 있는... ,http://www.jeollailbo.com/news/articleView.html?idxno=613155,http://www.jeollailbo.com/news/articleView.html?idxno=613155,"Thu, 19 Nov 2020 19:12:00 +0900"
서울식품공업,"서울식품공업, 특별관계자 지분변동","서울식품공업은 서성훈 및 특별관계자의 지분율이 16.21%에서 16.1%로 변동했다고 15일 공시했다. 한편, 서울식품공업은 장 마감 이후 해당 기업공시를 발표했으며 오늘 종가가 157원, 거래량은 2,153,946주로, 직전 거래일... ",http://news.kmib.co.kr/article/view.asp?arcid=0014805511&code=61141211&cp=nv,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001342297,"Wed, 15 Jul 2020 17:16:00 +0900"
일동후디스,일동후디스 ‘하이뮨’ 장민호 건강미 '뿜뿜',장민호의 건강하고 활기찬 근력 에너지가 돋보인 곳은 바로 일동후디스 하이뮨 광고 촬영 현장이다. 지난 4월부터 일동후디스 프리미엄 단백질 보충제 ‘하이뮨’ 광고 모델로 활약한 장민호는 최근 재계약을 체결하며... ,http://www.bokuennews.com/news/article.html?no=197544,http://www.bokuennews.com/news/article.html?no=197544,"Sat, 21 Nov 2020 17:12:00 +0900"
신송식품,다이어트족 저염 식품 주목,40년 전통 장류 기업 ‘신송식품’은 건강한 식단을 돕는 ‘저염’ 장류 식품들을 선보였다. 신송식품은 신송만의 독자적인 저염발효기술(SLSF : Singsong Low Salt Fermentation)을 사용하여 기존 제품 대비 최소 12%에서 최대 25... ,http://moneys.mt.co.kr/news/mwView.php?no=2020110213208053748,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000615879,"Sat, 07 Nov 2020 20:45:00 +0900"
미정,"영화 '승리호', 넷플릭스서 공개…시기는 미정",조성희 감독의 우주 SF '승리호'가 넷플릭스 방영을 확정했다. 넷플릭스는 '승리호'를 넷플릭스 영화로 단독 공개한다고 20일 밝혔다. 공개 시기는 아직 정해지지 않았다. 영화는 2092년 우주쓰레기 청소선 승리호의... ,http://yna.kr/AKR20201120098500005?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=001&aid=0012028909,"Fri, 20 Nov 2020 14:31:00 +0900"
유한킴벌리,"유한킴벌리, 백석산 유해발굴지 생태복원 나서","유한킴벌리가 강원도 양구군 백석산 일대의 유해 발굴지의 산림생태복원 사업에 나선다. 유한킴벌리는 산림청, 생명의숲, 육군 21사단과 공동으로 백석산 일대 유해발굴지에 산림생태복원 사업을 진행했다고 13일... ",http://www.inews24.com/view/1316665,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000568193,"Fri, 13 Nov 2020 11:19:00 +0900"
한국에스비식품,‘한국에스비식품’ 초간편 바로먹는 생생 냉면 시리즈 출시,식품 전문기업 '한국에스비식품'에서 헹궈먹는 불편함이 없는 씻지 않고 바로 먹는 'KSB 생생 냉면'시리즈를 출시했다고 27일 밝혔다. ‘생생냉면’은 씻지 않고 바로 먹을 수 있는 제품으로 충진수가 없이 특별한 레시피로... ,http://www.gokorea.kr/689063,http://www.gokorea.kr/689063,"Thu, 27 Aug 2020 17:18:00 +0900"
기린알티아이,"기린, 수원공장 화재보험금 127억원 수령","자회사인 기린알티아이에 지급하라는 판결을 내렸다고 밝혔다. 기린 측은 이미 수령한 보험금 54억원을 제외한 73억5105만3586원을 수령할 예정이며, 향후 예상되는 보험관련 특별이익은 56억9770만9365원으로... ",http://www.edaily.co.kr/news/newspath.asp?newsid=02243526586477144,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0002000111,"Tue, 22 Jul 2008 15:12:00 +0900"
대한제분,없어서 못판다는 희귀템 맛집…MZ세대 열광하는 '68살 곰표',"━ 대한제분, 1950년대 인기 동물 북극곰 로고에 넣어 곰표 맥주는 밀가루 회사 대한제분의 브랜드 곰표를 활용해 만든 상품이다. 대한제분의 곰표는 1952년 태어났다. 로고에 북극곰이 등장하게 된 이유는 당시 국내 최초... ",https://news.joins.com/article/olink/23521042,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0003054244,"Sat, 21 Nov 2020 09:00:00 +0900"
비락,"식음료업계, 연말연시 앞두고 의외의 '해장템' 인기","◇팔도 '비락식혜', 술 마신 다음날 수분-당충전에 제격 인체가 알코올을 분해할 때 당과 수분을 사용하게... 팔도가 1993년 출시한 '비락 식혜'도 달달하고 시원한 해장 음료로 찾는 이들이 많다. 지난 5월에는 젊은 감각을... ",http://www.newsis.com/view/?id=NISX20201120_0001241258&cID=13001&pID=13000,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0010198324,"Sat, 21 Nov 2020 06:00:00 +0900"
대한제당,"대한제당, 원‧달러 환율 인하에 3Q '신바람'",외형축소에도 수익 개선…4Q 사업 구조조정 마무리 이후 호실적 기대 달러화 약세와 골프장 호황 덕에 대한제당이 올 3분기 호실적을 기록한 것으로 나타났다. 지난해부터 추진해온 비수익 사업부문 정리 등 경영혁신... ,https://www.paxnetnews.com/articles/67380,https://www.paxnetnews.com/articles/67380,"Mon, 16 Nov 2020 17:30:00 +0900"
청우식품,"청우식품, 전용몰 '첫맛' 오픈…'대용량 제품' 판매 기업 전용물",'만능소스전문'기업 (주)청우식품(대표 우재성)이 기업 전용몰을 오픈한다. 청우식품 공식스토어 '첫맛'은 '일반 가정'을 대상으로 소량 제품을 판매하는 일반 회원몰과는 달리 대용량 제품을 판매하는 기업 전용몰을... ,http://www.kdpress.co.kr/news/articleView.html?idxno=98296,http://www.kdpress.co.kr/news/articleView.html?idxno=98296,"Thu, 05 Nov 2020 10:18:00 +0900"
대한푸드텍,"대한푸드텍(주), 원주기업도시내 102억 투자...협약 체결","강원도는 원주시와 곡물 가공식품 전문기업인 대한푸드텍㈜이 원주기업도시 내 사업장에 102억 원 규모의 전수 이전투자 관련, 12일 강원도청에서 3개 기관이 상호협력을 위한 투자협약(MOU)을 체결한다고 밝혔다. 이날... ",http://www.fnnews.com/news/202008120713224321,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004475692,"Wed, 12 Aug 2020 07:19:00 +0900"
일화,"뱅크시 유명 일화 모티브, 뮤지컬 '그라피티' 내달 초연",'그라피티'는 런던 소더비 경매에서 104만 파운드(약 15억4000만 원)에 낙찰된 '풍선과 소녀'를 셀프 파쇄한 일화로 유명한 뱅크시의 일화에서 모티브를 얻은 작품이다. 그를 추종하는 자와 그를 이용하려는 자의 이야기를... ,http://www.newdaily.co.kr/site/data/html/2020/11/20/2020112000073.html,http://www.newdaily.co.kr/site/data/html/2020/11/20/2020112000073.html,"Fri, 20 Nov 2020 11:38:00 +0900"
매일제과산업,"[Daily New식품] 농심, 롯데제과, 팔도 外","뉴데일리 임소현 기자 = ◇ 매일유업 '2020 유튜브 웍스 어워즈' 2개 부문 석권 매일유업이 ‘2020 유튜브 웍스... ◇ 롯데제과, ESG 평가 2년 연속 ‘A등급’ 획득 롯데제과가 2020년 ESG 평가에서 작년에 이어 2년 연속... ",http://biz.newdaily.co.kr/site/data/html/2020/11/12/2020111200088.html,http://biz.newdaily.co.kr/site/data/html/2020/11/12/2020111200088.html,"Thu, 12 Nov 2020 14:09:00 +0900"
로얄제과,"로얄제과, 취약계층 위한 초콜릿 300봉 전달",로얄제과(대표이사 나기준)는 지난 2일 대한적십자사제주특별자치도지사(회장 오홍식)를 방문하여 취약계층 지원을 위한 400만원 상당 초콜릿 300봉을 전달했다. 이번 물품은 어려움을 겪고 있는 이웃을 돕는 일에... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=418873,http://www.headlinejeju.co.kr/news/articleView.html?idxno=418873,"Wed, 03 Jun 2020 17:12:00 +0900"
일미농수산,"일미농수산, 세종문화예술지원금 1500만원 기탁",오영철(오른쪽) ㈜일미농수산 회장이 3일 세종시청을 방문해 문화예술후원금 1500만 원을 이춘희 시장에게 기탁한 뒤 기념사진을 찍고 있다. (세종문화재단 제공)© News1  오영철 일미농수산 회장이 3일 세종시청을... ,http://news1.kr/articles/?3389934,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003517750,"Fri, 03 Aug 2018 14:42:00 +0900"
동아제과,‘온앤오프’ 성시경 제과 기능사 시험 최종 결과 공개,tvN ‘온앤오프’에서는 성시경의 제과 기능사 시험의 최종 결과가 공개된다. 이날 방송에서는 제과 기능사... 전 리듬체조 선수에서 CEO로 변신한 손연재의 일상과 새집으로 이사한 김민아의 일상이 함께 공개된다. 동아닷컴,https://sports.donga.com/article/all/20201112/103929363/1,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=382&aid=0000870434,"Thu, 12 Nov 2020 15:08:00 +0900"
일광제과,[인제]김장준 전 인제군수-구철수 일광제과 사장 11년 우정·선행 감동,김장준(사진) 전 인제군수와 구철수 부산 일광제과 사장의 11년 우정과 선행이 감동을 주고 있다. 구철수 사장은 지난 2005년 김 전 군수를 처음 만난 후 11년간 일광제과에서 생산한 사탕류를 김장준 전 군수에게... ,http://www.kado.net/news/articleView.html?idxno=790705,http://www.kado.net/news/articleView.html?idxno=790705,"Fri, 08 Jul 2016 00:35:00 +0900"
대양제면,[이춘호 기자의 푸드로드] 경상도 국수열전 (2)추억의 국수공장…대구 장수국...,▶소표국수 침산동 방앗간-도정업-국수공장 신화삼성상회 주력 상품 별표국수와 쌍벽85년 출시 '금실면' 선물용 히트해 효자미국산보다 매끈한 호주산 밀가루 적중'소표국수'의 전설을 가진 대양제면 권호용(76) 사장을... ,//www.yeongnam.com/web/view.php?key=20200703010004251,//www.yeongnam.com/web/view.php?key=20200703010004251,"Fri, 03 Jul 2020 08:42:00 +0900"
동화식품,전남 농촌융복합산업인에 산들래식품 백소연 대표 선정,"산들래식품은 장성 동화면에 소재하고 있으며 김치류, 식혜 등 전통식품을 생산 중인 6차산업 인증 경영체로 체험텃밭, 체험장, 가공시설 등을 갖추고 있다. 지난 2010년 백소연 대표는 어머니의 권유로 발효식품사업에... ",http://www.newsis.com/view/?id=NISX20201118_0001238558&cID=10809&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010192599,"Wed, 18 Nov 2020 14:22:00 +0900"
천일식품,"천일식품㈜, 시각장애인의 특별한 식탁을 위한 나눔 활동 펼쳐",창립 이래 꾸준하게 사회공헌활동을 펼치고 있는 천일식품㈜(대표 천석규)에서는 인천시 부평구에 위치한 인천광명원(원장 임남숙)에 거주하는 시각장애인의 특별한 식탁을 위한 사랑의 나눔 활동을 펼치고 있다. 나눔... ,http://news.kmib.co.kr/article/view.asp?arcid=0014789256&code=61221111&cp=nv,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=005&aid=0001340823,"Fri, 10 Jul 2020 19:35:00 +0900"
몽고식품,몽고식품 지역 취약계층 지원,"몽고식품㈜(대표이사 황을경)은 지난 22일 경남광역 푸드뱅크를 통해 도내 사회복지시설들과 저소득 취약계층에게 1800만 원 상당의 간장, 고추장 등 장류 제품을 지원했다. 몽고식품 관계자는 코로나 19로 어려움을... ",http://www.idomin.com/news/articleView.html?idxno=743346,http://www.idomin.com/news/articleView.html?idxno=743346,"Fri, 30 Oct 2020 06:42:00 +0900"
리스원,"'윌리안 결승골' 첼시, 그리스원정서 힘겨운 승리",조이뉴스24 [조이뉴스24 김동현 기자] 윌리안의 결승골에 힘입어 첼시가 그리스 원정을 승리로 장식했다. 첼시는 21일(한국시간) 그리스 툼바 스타디움에서 열린 2018~2019 유럽축구연맹(UEFA) 유로파리그(UEL) L조... ,http://joynews.inews24.com/php/news_view.php?g_menu=702220&g_serial=1127731&rrf=nv,https://sports.news.naver.com/news.nhn?oid=111&aid=0000535049,"Fri, 21 Sep 2018 19:18:00 +0900"
풍국면,"대상, 중소기업 상생협력 브랜드 '푸드마크' 선보여",푸드마크 브랜드로 제품을 출시하는 중소기업은 '풍국면'과 '보승식품'이다. 풍국면은 87년 역사를 자랑하는 대구 지역 국수 업체로 국수 완전 자동화 생산 시스템을 구축했다. 풍국면은 대상과의 협력을 통해 '쫄깃한... ,http://yna.kr/AKR20201117056700030?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0012019248,"Tue, 17 Nov 2020 10:27:00 +0900"
성진식품,"대구 신세계백화점, 12~18일 식품벤처 창업 기획전","이번 기획전에는 병천순대, 데이웰즈, 조은이식품, 성진식품, 엔트아인스 등 10여개 업체가 참여한다. 석류즙, 배, 도라지 농축액, 즉석강정, 생활용품잡화 등을 대구 신세계백화점 지하 1층 식품관 행사장에서 만나 볼 수... ",http://www.newsis.com/view/?id=NISX20200611_0001056670&cID=10810&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009910534,"Thu, 11 Jun 2020 15:57:00 +0900"
삼오식품,"의약품 수출진흥 기여… 오장석 대표, 동탑산업훈장 수여","지난 3년간 한국의약품수출입협회를 이끌며 의약품 수출진흥에 힘써온 오장석 삼오제약 대표이사가 정부... 아울러 약업발전 유공자에게 대통령 표창, 국무총리 표창, 보건복지부 표창, 식품의약품안전처장 표창이... ",http://medipana.com/news/news_viewer.asp?NewsNum=266076&MainKind=A&NewsKind=5&vCount=12&vKind=1,http://medipana.com/news/news_viewer.asp?NewsNum=266076&MainKind=A&NewsKind=5&vCount=12&vKind=1,"Wed, 18 Nov 2020 20:19:00 +0900"
웅진식품,"웅진식품, 오독오독 달콤고소한 '웅진 스위토리 아몬드 초코볼' 2종 출시","아몬드 초코볼, 아몬드 카카오 총 2종, 한 입에 쏙 들어가는 크기로 달콤하게 즐기기 좋아 웅진식품의 제과류 브랜드 ‘웅진 스위토리(Sweetory)’가 아몬드초코볼 2종을 출시했다. 신제품은 아몬드 초코볼과 아몬드 카카오... ",http://moneys.mt.co.kr/news/mwView.php?no=2020111414448054760,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000621333,"Fri, 20 Nov 2020 08:44:00 +0900"
진미식품,"㈜그린벨트의 친구들, 지역농민·사회적 기업이 함께 만든 건강기능식품 '숙취...",건강기능식품 '숙취타파'를 선보이며 농가 살리기에 힘을 보태고 있다고 20일 밝혔다. 사진=㈜그린벨트의... 굼벵이와 함께 숙취타파에 사용되는 노루궁뎅이버섯은 '중국 4대진미' 중 하나로 속 쓰림 진정에 도움을 준다고... ,http://www.bizwnews.com/news/articleView.html?idxno=21924,http://www.bizwnews.com/news/articleView.html?idxno=21924,"Fri, 20 Nov 2020 15:22:00 +0900"
동성식품,"[제약오늘] 유한양행, '콘택골드' 패키지 리뉴얼…동성제약, 에스엔비디코리아...","동성제약, 에스엔비디코리아와 '이지엔' 중국 수출계약 체결 동성제약은 화장품 유통사... 휴온스네이처, '트리뮨 면역홍삼 젤리스틱' 출시 ㈜휴온스네이처은 자사의 건강식품 브랜드 '트리뮨'(TRIMMUNE)이 국내산 6년근... ",http://www.sisaon.co.kr/news/articleView.html?idxno=120543,http://www.sisaon.co.kr/news/articleView.html?idxno=120543,"Tue, 17 Nov 2020 16:23:00 +0900"
